X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
0.02318668252080856,0.11229946524064172,0.18196260253576085,0.18196571597474925,0.22378391111460091,0.18661971830985916,0.1683453237410072,0.19644718485032894,0.2315270935960591,0.4186046511627907,0.19008264462809918,0.0,1.0,0.0,0.05613326602725895,0.3874209575429088,0.35595442170011093,0.17565609402672674,0.7202719155844156,0.4478772593526692,0.0,0.8416360137390075,0.7176828110161445,0.6788598943771357,0.18272821576763484,0.5016453382084095,1.0,0.0
0.02437574316290131,0.1265597147950089,0.16854234728031078,0.16854659105441633,0.2722704251894311,0.22095070422535212,0.19280575539568345,0.23599611543546029,0.1921182266009852,0.4186046511627907,0.06887052341597796,0.0,1.0,0.0,0.060979303382130236,0.49695121951219506,0.3904406574568922,0.2073740138464015,0.695211038961039,0.4940100882723833,0.0,0.862390684757984,0.7396011396011397,0.7164880397639017,0.2004668049792531,0.4953077391834247,1.0,0.0
0.28299643281807374,0.28817587641117054,0.0005075969920023053,0.0005076774939233824,0.008833575438734247,0.01056338028169014,0.02446043165467626,0.006848619251590885,0.17733990147783252,0.4186046511627907,0.11019283746556474,0.0,1.0,0.0,0.7000504795557799,0.1120144534778681,0.775940304527579,0.014007406214780228,1.0,1.0,1.0,0.5005968185915081,0.321025641025641,0.487457284871078,0.6292531120331951,0.4443022547227301,0.3382519863791147,0.0
0.06480380499405469,0.10457516339869281,0.1499638461040702,0.14996680353275846,0.07227827725648776,0.1487676056338028,0.12086330935251799,0.075101581101391,0.5665024630541872,0.4558139534883721,0.06336088154269973,0.0,1.0,0.0,0.16234225138818778,0.5939476061427281,0.747907633356862,0.08307840927386893,0.4126420454545454,0.6167507356031946,0.0,0.72215049572483,0.5911870845204179,0.6727244485865175,0.38433609958506226,0.5939061547836685,1.0,0.0
0.02437574316290131,0.11883541295306001,0.1713753493204494,0.171387812178345,0.4530642691688587,0.664612676056338,0.6330935251798561,0.43698999166053376,0.20689655172413793,0.4790697674418605,0.19008264462809918,0.0,1.0,0.0,0.05906108026249369,0.6671183378500452,0.9531108198043763,0.18596039285139265,0.20515422077922077,0.358974358974359,1.0,0.9162505176487782,0.7269895536562203,0.8680879155017086,0.5381224066390042,0.551249238269348,1.0,0.0
0.133769322235434,0.20261437908496732,0.009941535689209781,0.009944112766291955,0.12665384162380747,0.1443661971830986,0.12661870503597122,0.08492699455501124,0.18719211822660098,0.30697674418604654,0.928374655647383,0.0,1.0,0.0,0.27208480565371024,0.514453477868112,0.4000201673893315,0.11431331508613747,0.7249391233766234,0.5277427490542245,0.0,0.7814425957954739,0.6768471035137703,0.6563373718546132,0.20539419087136931,0.3831200487507618,1.0,0.0
0.02318668252080856,0.11289364230540701,0.04787343130650985,0.047877049858684344,0.22708177927839504,0.176056338028169,0.1510791366906475,0.19619370166139286,0.2019704433497537,0.4046511627906977,0.06887052341597796,0.0,1.0,0.0,0.057950530035335686,0.45370370370370366,0.39235655944338005,0.18257929479954915,0.7689732142857143,0.5637873055905842,0.0,0.8431950500596818,0.7187464387464387,0.6960236098167132,0.20145228215767633,0.49372333942717855,1.0,0.0
0.02437574316290131,0.2679738562091503,0.05377248356917643,0.0537865770554109,0.6550194338659652,0.7394366197183099,0.8071942446043165,0.6576539673548931,0.09359605911330049,0.5255813953488372,0.19008264462809918,0.0,1.0,0.0,0.05906108026249369,0.8927280939476061,0.4582030856105677,0.4741587506037675,0.4854910714285714,0.30811265237494745,0.0,0.955250785608146,0.8801899335232669,0.8866495806150978,0.23532157676348547,0.5738574040219379,1.0,0.0
0.02318668252080856,0.1081402257872846,0.1187256390310901,0.11873649869982182,0.522437281614385,0.43838028169014087,0.4446043165467626,0.5062810586320335,0.15270935960591134,0.4930232558139535,0.19008264462809918,0.0,1.0,0.0,0.05613326602725895,0.46115627822944893,0.9734798830291419,0.1676058605699565,0.2857142857142857,0.46437578814627994,1.0,0.9313049621202893,0.7100854700854702,0.8472351662006834,0.5276452282157676,0.5538695917123705,1.0,0.0
0.02318668252080856,0.10101010101010101,0.20943029631206087,0.2094359840034851,0.25044167877193674,0.24471830985915494,0.23741007194244604,0.22163511682929116,0.2019704433497537,0.4558139534883721,0.18457300275482094,0.0,1.0,0.0,0.056234225138818775,0.52710027100271,0.6441464152465464,0.15392046369344708,0.4781858766233766,0.5062000840689366,0.0,0.8535480256266594,0.6961063627730296,0.7550869835352593,0.3309647302904564,0.5057282145033517,1.0,0.0
0.02437574316290131,0.11527035056446822,0.19455252291177103,0.19455571490540316,0.2195045345687252,0.20862676056338028,0.18992805755395684,0.1938362426735682,0.20689655172413793,0.4186046511627907,0.19008264462809918,0.0,1.0,0.0,0.05906108026249369,0.42795844625112917,0.35545023696682465,0.17903719207857025,0.656148538961039,0.3995376208490962,0.0,0.8395897785681224,0.7208736942070276,0.6818499534016775,0.1824688796680498,0.504631322364412,1.0,0.0
0.1539833531510107,0.1586452762923351,0.00951065441976442,0.009510491719498032,0.0058105296219229715,0.009683098591549295,0.02014388489208633,0.009292314788228841,0.8472906403940886,0.813953488372093,0.1487603305785124,0.0,1.0,0.0,0.3770822816759212,0.26061427280939475,0.8655843501058789,0.012719368861696988,1.0,1.0,1.0,0.4567732820150544,0.3087939221272555,0.4567023920472196,0.583143153526971,0.9101157830591103,0.23779795686719638,0.0
0.021997621878715814,0.1259655377302436,0.14652412906904586,0.14652821522431328,0.2592359938753877,0.2711267605633803,0.2158273381294964,0.22358817866775638,0.18719211822660098,0.413953488372093,0.06336088154269973,0.0,1.0,0.0,0.05512367491166078,0.5198735320686539,0.3725925178985581,0.21123812590565125,0.5744724025974026,0.42234131988230345,0.0,0.8572020170032398,0.7423741690408359,0.7115952159055607,0.19128630705394192,0.4928702010968921,1.0,0.0
0.02437574316290131,0.12537136066547833,0.13394218648351164,0.13394627466657877,0.2520513525185505,0.24295774647887325,0.1971223021582734,0.21908721879617044,0.21182266009852216,0.413953488372093,0.06887052341597796,0.0,1.0,0.0,0.060979303382130236,0.5197606142728094,0.3834829081375416,0.20511994847850581,0.6240868506493507,0.46689785624211855,0.0,0.8542301040169544,0.7377018043684712,0.7115952159055607,0.19688796680497922,0.496709323583181,1.0,0.0
0.6444708680142688,0.6488413547237076,0.014390000008864211,0.014389675354747708,0.004161595540025912,0.01232394366197183,0.02302158273381295,0.007052451094240542,0.9605911330049262,0.813953488372093,0.1487603305785124,0.0,1.0,0.0,0.42221100454316,0.407520325203252,1.0,0.012719368861696988,0.809760551948052,0.7527322404371585,0.5,0.42201164405252,0.3087939221272555,0.4325489282385833,0.5140041493775934,0.962096282754418,0.1956867196367764,0.0
0.02318668252080856,0.12477718360071301,0.2414607221544289,0.24146479300900692,0.25786188214047345,0.23943661971830985,0.2014388489208633,0.22375934515100707,0.19704433497536947,0.3813953488372093,0.06336088154269973,0.0,1.0,0.0,0.05805148914689551,0.5092592592592592,0.38126449531108203,0.2065689905007245,0.6370738636363636,0.45596889449348466,0.0,0.8566417383254975,0.7386514719848053,0.7115952159055607,0.19574688796680495,0.4959171237050579,1.0,0.0
0.02437574316290131,0.13012477718360071,0.10985530302670118,0.10986713112979275,0.4527894468218759,0.6654929577464789,0.6014388489208633,0.43351929722439175,0.11330049261083744,0.48372093023255813,0.18457300275482094,0.0,1.0,0.0,0.0591620393740535,0.6951219512195121,0.895331249369769,0.20801803252294315,0.23031655844155843,0.3604455653635982,0.0,0.9161774378212467,0.7450712250712251,0.8600497048772909,0.46016597510373447,0.5471663619744058,1.0,0.0
0.02318668252080856,0.12418300653594772,0.08410259245151135,0.08411410237018505,0.5116014290762043,0.641725352112676,0.6028776978417266,0.4925423351224151,0.14285714285714285,0.48372093023255813,0.1790633608815427,0.0,1.0,0.0,0.056335184250378596,0.6035456187895212,0.9135827367147323,0.19916277572049587,0.22828733766233766,0.3495166036149643,0.0,0.9290882073518306,0.7377018043684712,0.8558946877912395,0.4695539419087137,0.5502132845825716,1.0,0.0
0.03032104637336504,0.10101010101010101,0.019556868390068184,0.019559443917471626,0.1424757567429626,0.15580985915492956,0.1366906474820144,0.12344369978313467,0.22167487684729065,0.40930232558139534,0.07988980716253444,0.0,1.0,0.0,0.07561837455830388,0.4543812104787714,0.3901381466169205,0.1440991788761874,0.6882102272727273,0.4854981084489281,0.0,0.7938905264183576,0.6808736942070276,0.6563373718546132,0.20031120331950208,0.4951249238269348,1.0,0.0
0.025564803804994055,0.11467617349970291,0.05473586220695823,0.05473923790194459,0.24439558713831416,0.17869718309859156,0.1669064748201439,0.21053314113035862,0.18719211822660098,0.4046511627906977,0.06887052341597796,0.0,1.0,0.0,0.06390711761736496,0.3603206865401987,0.3755167893516184,0.1812912574464659,0.752536525974026,0.47908785203867166,0.0,0.8509658717205426,0.7176828110161445,0.6876359117738428,0.1927385892116183,0.49226081657525905,1.0,0.0
0.02318668252080856,0.12537136066547833,0.15281514065368404,0.15281922579504512,0.2699540654077186,0.21566901408450703,0.18273381294964028,0.231634309994914,0.18719211822660098,0.413953488372093,0.06887052341597796,0.0,1.0,0.0,0.057950530035335686,0.48396567299006316,0.37904608248462235,0.2073740138464015,0.7124594155844156,0.5074611181168558,0.0,0.861489366885094,0.7396011396011397,0.7115952159055607,0.1946058091286307,0.4903107861060329,1.0,0.0
0.02318668252080856,0.12299465240641712,0.2194424233594218,0.21944641717890387,0.2397236072396058,0.261443661971831,0.21294964028776978,0.207436138405741,0.19704433497536947,0.40930232558139534,0.06336088154269973,0.0,1.0,0.0,0.05805148914689551,0.5341011743450768,0.3821720278309973,0.20302688777974556,0.5724431818181819,0.42171080285834384,0.0,0.8489196365496576,0.7358024691358025,0.7091099720410065,0.1962136929460581,0.4945155393053016,1.0,0.0
0.02318668252080856,0.12537136066547833,0.1914191046807792,0.19142278068179153,0.24486671116171332,0.22975352112676056,0.19280575539568345,0.21164506996430002,0.22660098522167488,0.4046511627906977,0.06887052341597796,0.0,1.0,0.0,0.057950530035335686,0.4974028906955736,0.35050922658061917,0.2073740138464015,0.6682224025974025,0.4395754518705338,0.0,0.851160751260627,0.7396011396011397,0.6987030133581857,0.17992738589211618,0.4939061547836685,1.0,0.0
0.04756242568370987,0.12180629827688651,0.5891786026634055,0.5891814893049677,0.15975030426759845,0.15404929577464788,0.1410071942446043,0.14360704617934525,0.27586206896551724,0.4186046511627907,0.0743801652892562,0.0,1.0,0.0,0.11882887430590611,0.47436766034327005,0.410507209841686,0.15150539365641602,0.7306209415584416,0.5222782681799075,0.0,0.8059974178460938,0.6886609686609688,0.6727244485865175,0.2107883817427386,0.5137720901889091,1.0,0.0
0.02437574316290131,0.12715389185977422,0.09783696313398554,0.09784927667641756,0.6124219700836245,0.7596830985915493,0.7424460431654676,0.5994099982785356,0.11330049261083744,0.4930232558139535,0.18457300275482094,0.0,1.0,0.0,0.0591620393740535,0.546973803071364,0.9547242109508923,0.20222186443406853,0.19419642857142858,0.29466162253047495,0.0,0.9481376823950695,0.7405128205128205,0.8661074867971419,0.49071576763485475,0.5593540524070689,1.0,0.0
0.029726516052318668,0.10457516339869281,0.01297591650106036,0.012979298926391034,0.15350791095755958,0.19718309859154928,0.14964028776978416,0.13318189672715963,0.14285714285714285,0.4558139534883721,0.07988980716253444,0.0,1.0,0.0,0.07410398788490662,0.5575880758807588,0.44580014117172534,0.15247142167122843,0.5734577922077922,0.5396174863387978,0.0,0.8017831477917712,0.6899525166191834,0.6876359117738428,0.22894190871369297,0.4957952468007312,1.0,0.0
0.02437574316290131,0.11170528817587641,0.15821280087249628,0.15822526585176638,0.42946880766361745,0.6012323943661971,0.5841726618705037,0.40717043837238964,0.19704433497536947,0.4790697674418605,0.19008264462809918,0.0,1.0,0.0,0.05906108026249369,0.6566169828364951,0.8827266310376122,0.17211399130574784,0.21053165584415584,0.39323245060949974,1.0,0.9105990109863341,0.7144539411206079,0.8680879155017086,0.5743257261410788,0.5418037781840341,1.0,0.0
0.02318668252080856,0.11229946524064172,0.03958168657098529,0.03958530645951921,0.230654469789172,0.18397887323943662,0.15683453237410072,0.199852221914079,0.2315270935960591,0.413953488372093,0.06887052341597796,0.0,1.0,0.0,0.057950530035335686,0.4385727190605239,0.3949783200564687,0.1812912574464659,0.7307224025974026,0.5414039512400168,0.0,0.8448515261503983,0.7176828110161445,0.6960236098167132,0.20280082987551867,0.4951249238269348,1.0,0.0
0.025564803804994055,0.12477718360071301,0.10041266128533809,0.10042505499638057,0.5485846649130384,0.6980633802816901,0.6330935251798561,0.5324646307654768,0.14285714285714285,0.4790697674418605,0.18457300275482094,0.0,1.0,0.0,0.061988894497728424,0.5927055103884372,0.9941514570938792,0.19545966833038153,0.20495129870129872,0.35666246321984024,0.0,0.9364692699325228,0.7348528015194683,0.8671171171171171,0.5109958506224066,0.5547227300426569,1.0,0.0
0.02437574316290131,0.1265597147950089,0.07179898611147262,0.07180912808969098,0.5868242314789368,0.6320422535211268,0.6733812949640288,0.5665408070369023,0.1330049261083744,0.4883720930232558,0.18457300275482094,0.0,1.0,0.0,0.0591620393740535,0.4622854561878952,0.8062922254714127,0.20109483175012074,0.23478084415584413,0.26954602774274905,0.0,0.9436067330881098,0.7396011396011397,0.8369447033240136,0.4143672199170124,0.5517367458866544,1.0,0.0
0.025564803804994055,0.11289364230540701,0.13131668757949083,0.13132802872133043,0.5125436771230026,0.49295774647887325,0.5179856115107914,0.4924345394363984,0.15763546798029557,0.4790697674418605,0.19559228650137742,0.0,1.0,0.0,0.0618879353861686,0.5152439024390243,0.9616819602702431,0.17195298663661243,0.25984172077922074,0.4091004623791509,1.0,0.9292830868919149,0.7144539411206079,0.8537977632805219,0.5337136929460581,0.5490554539914686,1.0,0.0
0.02318668252080856,0.12240047534165181,0.10356050400618046,0.10357289720989314,0.47151662675199246,0.5325704225352113,0.5194244604316547,0.4512627937963256,0.1477832512315271,0.48372093023255813,0.1790633608815427,0.0,1.0,0.0,0.056335184250378596,0.6680216802168022,0.9941514570938792,0.19562067299951696,0.27293019480519476,0.44556536359815047,0.0,0.9204647877031009,0.7348528015194683,0.8671171171171171,0.5109958506224066,0.5469835466179158,1.0,0.0
0.02437574316290131,0.23054070112893643,0.1544924106634532,0.1545066490843714,0.4093675159985866,0.5070422535211268,0.5482014388489208,0.39085474465978537,0.1625615763546798,0.48372093023255813,0.19008264462809918,0.0,1.0,0.0,0.05906108026249369,0.9567524841915086,0.5473429464555813,0.4018676541619706,0.6032873376623377,0.4827658680117697,0.0,0.905507783001632,0.852991452991453,0.8883970177073625,0.2811721991701245,0.545642900670323,1.0,0.0
0.05826397146254459,0.1111111111111111,0.16168757183536966,0.16169294488645067,0.10965411644615446,0.272887323943662,0.2446043165467626,0.11397172551821143,0.5665024630541872,0.4790697674418605,0.06887052341597796,0.0,1.0,0.0,0.14568399798081777,0.7294489611562781,0.8927094887566804,0.10900016100466911,0.29109172077922074,0.46532156368221944,0.0,0.7662176317263891,0.635175688509022,0.7472429325877601,0.45881742738589215,0.5940889701401584,1.0,0.0
0.02318668252080856,0.12299465240641712,0.10413248740818591,0.10414496110344268,0.46613796081818537,0.5765845070422535,0.5553956834532374,0.44920781603653553,0.15763546798029557,0.4930232558139535,0.1790633608815427,0.0,1.0,0.0,0.056335184250378596,0.6785230352303523,0.9941514570938792,0.19690871035260019,0.2525365259740259,0.416141235813367,0.0,0.9192467905775742,0.7358024691358025,0.8680879155017086,0.5109958506224066,0.5507617306520415,1.0,0.0
0.02318668252080856,0.11170528817587641,0.04129755619325948,0.041300772886605074,0.22967296140709043,0.17869718309859156,0.1669064748201439,0.1986759423221216,0.20689655172413793,0.413953488372093,0.06336088154269973,0.0,1.0,0.0,0.05805148914689551,0.37635501355013545,0.3648280730059494,0.1804862341007889,0.747564935064935,0.4611181168558218,0.0,0.844388687242698,0.7166191832858501,0.6818499534016775,0.18729253112033195,0.4943327239488117,1.0,0.0
0.02318668252080856,0.13131313131313133,0.07008126306312826,0.07009583742329335,0.7440618742884064,0.6575704225352113,0.6920863309352518,0.730381430135166,0.12315270935960591,0.4930232558139535,0.18457300275482094,0.0,1.0,0.0,0.056234225138818775,0.5511517615176151,0.9439346576585661,0.21268716792786987,0.23873782467532467,0.38083228247162676,1.0,0.9687218338164721,0.748641975308642,0.8918530599565082,0.5428423236514522,0.5609993906154783,1.0,0.0
0.5089179548156956,0.5103980986333928,0.04127934426752642,0.041278692944805864,0.0021593184405794825,0.007042253521126761,0.014388489208633094,0.003135221195114438,0.7931034482758621,0.6790697674418604,0.1487603305785124,0.0,1.0,0.0,0.7613326602725896,0.23520776874435412,0.8879701522637895,0.006923200772822411,0.7970779220779222,0.808953341740227,1.0,0.35441280358578353,0.22871794871794876,0.37053432743087916,0.5716286307053943,0.8218769043266301,0.06617480136208855,0.0
0.29607609988109396,0.30303030303030304,0.0019370719945628538,0.0019370716823698837,0.0089906167798673,0.013204225352112676,0.02302158273381295,0.006986793721848585,0.1625615763546798,0.4186046511627907,0.11019283746556474,0.0,1.0,0.0,0.7323573952549217,0.22662601626016257,1.0,0.017549508935759135,1.0,1.0,0.5,0.5024481742223088,0.3530864197530864,0.47782696489593035,0.5140041493775934,0.44527726995734307,0.40737797956867194,0.0
0.02437574316290131,0.10695187165775401,0.15535215860878937,0.15536293179078883,0.375878450001963,0.49471830985915494,0.4920863309352518,0.35863690068456794,0.18226600985221675,0.48372093023255813,0.19008264462809918,0.0,1.0,0.0,0.05906108026249369,0.631887985546522,0.9532116567510336,0.16293672516502974,0.24441964285714288,0.4117276166456494,1.0,0.8964946042727338,0.705565052231719,0.846147872009941,0.5380705394190871,0.5452772699573432,1.0,0.0
0.025564803804994055,0.11170528817587641,0.13045822897402956,0.13046957025422473,0.4992344234619764,0.522887323943662,0.49928057553956834,0.4767388342451868,0.15270935960591134,0.4790697674418605,0.19008264462809918,0.0,1.0,0.0,0.0618879353861686,0.5232610659439927,0.9489765049914289,0.16985992593785215,0.24076704545454544,0.4262295081967213,1.0,0.9265060534457138,0.7122886989553656,0.8537977632805219,0.5402489626556017,0.5457647775746496,1.0,0.0
0.02318668252080856,0.12299465240641712,0.06893713509163298,0.06895332131077817,0.681363118841035,0.6971830985915493,0.7107913669064748,0.6644728611294309,0.1330049261083744,0.4883720930232558,0.18457300275482094,0.0,1.0,0.0,0.056234225138818775,0.6095302619692863,0.7918725420994253,0.19658670101432937,0.2064732142857143,0.4119377889869693,1.0,0.9594163357774473,0.7358024691358025,0.9080848089468778,0.6210580912863071,0.5573430834856794,1.0,0.0
0.02437574316290131,0.12834224598930483,0.1516716573521262,0.1516753397591336,0.2547210553178124,0.24647887323943662,0.2,0.21865015628741205,0.17733990147783252,0.4046511627906977,0.06336088154269973,0.0,1.0,0.0,0.06108026249369005,0.4829494128274616,0.34455984672784107,0.21123812590565125,0.633015422077922,0.42202606137032367,0.0,0.8553263014299285,0.7423741690408359,0.6987030133581857,0.17686721991701243,0.49055453991468617,1.0,0.0
0.025564803804994055,0.10160427807486631,0.029000315968853094,0.02900305114173848,0.1588473165560834,0.15492957746478872,0.1366906474820144,0.13760674631134595,0.24630541871921183,0.413953488372093,0.0743801652892562,0.0,1.0,0.0,0.06380615850580515,0.45528455284552843,0.37834022385802163,0.15504749637739493,0.7435064935064934,0.5074611181168558,0.0,0.8053884192833305,0.6924596391263058,0.66309412861137,0.1942427385892116,0.4950639853747715,1.0,0.0
